id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,search_basis,officer_id,drugs_related_stop,ethnicity,district
NC-2000-009506,NC,2000-01-05,08:38,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009507,NC,2000-01-05,08:40,,,,Unknown,NC State Highway Patrol,F,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009508,NC,2000-01-05,08:40,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009509,NC,2000-01-05,08:40,,,,Unknown,NC State Highway Patrol,M,37,37.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009510,NC,2000-01-05,08:40,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009511,NC,2000-01-05,08:40,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009512,NC,2000-01-05,08:40,,,,Unknown,NC State Highway Patrol,M,22,22.0,A N,Asian,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009513,NC,2000-01-05,08:43,,,,Unknown,NC State Highway Patrol,M,49,49.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009514,NC,2000-01-05,08:44,,,,Unknown,NC State Highway Patrol,M,53,53.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009515,NC,2000-01-05,08:45,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009516,NC,2000-01-05,08:45,,,,Unknown,NC State Highway Patrol,M,17,17.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009517,NC,2000-01-05,08:45,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009518,NC,2000-01-05,08:50,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009519,NC,2000-01-05,08:50,,,,Unknown,NC State Highway Patrol,M,45,45.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009520,NC,2000-01-05,08:50,,,,Unknown,NC State Highway Patrol,M,36,36.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009521,NC,2000-01-05,08:50,,,,Unknown,NC State Highway Patrol,F,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009522,NC,2000-01-05,08:50,,,,Unknown,NC State Highway Patrol,M,18,18.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009523,NC,2000-01-05,08:52,,,,Unknown,NC State Highway Patrol,M,27,27.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009524,NC,2000-01-05,08:55,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009525,NC,2000-01-05,08:56,,,,Unknown,NC State Highway Patrol,F,32,32.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009526,NC,2000-01-05,09:00,,,,Unknown,NC State Highway Patrol,M,24,24.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009527,NC,2000-01-05,09:00,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009528,NC,2000-01-05,09:00,,,,Unknown,NC State Highway Patrol,F,65,65.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009529,NC,2000-01-05,09:00,,,,Unknown,NC State Highway Patrol,M,36,36.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009530,NC,2000-01-05,09:00,,,,Unknown,NC State Highway Patrol,M,29,29.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009531,NC,2000-01-05,09:00,,,,Unknown,NC State Highway Patrol,F,49,49.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009532,NC,2000-01-05,09:05,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009533,NC,2000-01-05,09:05,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009534,NC,2000-01-05,09:05,,,,Unknown,NC State Highway Patrol,M,23,23.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009535,NC,2000-01-05,09:09,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009536,NC,2000-01-05,09:10,,,,Unknown,NC State Highway Patrol,M,36,36.0,A N,Asian,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009537,NC,2000-01-05,09:10,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009538,NC,2000-01-05,09:10,,,,Unknown,NC State Highway Patrol,F,42,42.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009539,NC,2000-01-05,09:10,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009540,NC,2000-01-05,09:10,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009541,NC,2000-01-05,09:13,,,,Unknown,NC State Highway Patrol,F,25,25.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009542,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009543,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009544,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009545,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009546,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,26,26.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009547,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,50,50.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009548,NC,2000-01-05,09:15,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Vehicle Regulatory Violation,Registration/plates,TRUE,Consent,Consent,FALSE,Written Warning,FALSE,Observation Suspected Contraband,,,N,
NC-2000-009549,NC,2000-01-05,09:16,,,,Unknown,NC State Highway Patrol,M,51,51.0,I N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009550,NC,2000-01-05,09:20,,,,Unknown,NC State Highway Patrol,M,39,39.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009551,NC,2000-01-05,09:20,,,,Unknown,NC State Highway Patrol,F,60,60.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009552,NC,2000-01-05,09:20,,,,Unknown,NC State Highway Patrol,M,34,34.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009553,NC,2000-01-05,09:20,,,,Unknown,NC State Highway Patrol,M,54,54.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009554,NC,2000-01-05,09:22,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009555,NC,2000-01-05,09:23,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009556,NC,2000-01-05,09:25,,,,Unknown,NC State Highway Patrol,M,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009557,NC,2000-01-05,09:25,,,,Unknown,NC State Highway Patrol,F,45,45.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009558,NC,2000-01-05,09:25,,,,Unknown,NC State Highway Patrol,F,45,45.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009559,NC,2000-01-05,09:25,,,,Unknown,NC State Highway Patrol,M,43,43.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009560,NC,2000-01-05,09:25,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009561,NC,2000-01-05,09:28,,,,Unknown,NC State Highway Patrol,F,43,43.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009562,NC,2000-01-05,09:28,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009563,NC,2000-01-05,09:30,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009564,NC,2000-01-05,09:30,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009565,NC,2000-01-05,09:30,,,,Unknown,NC State Highway Patrol,F,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009566,NC,2000-01-05,09:34,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009567,NC,2000-01-05,09:35,,,,Unknown,NC State Highway Patrol,M,51,51.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009568,NC,2000-01-05,09:35,,,,Unknown,NC State Highway Patrol,M,39,39.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009569,NC,2000-01-05,09:35,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009570,NC,2000-01-05,09:35,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009571,NC,2000-01-05,09:37,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009572,NC,2000-01-05,09:43,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009573,NC,2000-01-05,09:45,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009574,NC,2000-01-05,09:45,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009575,NC,2000-01-05,09:45,,,,Unknown,NC State Highway Patrol,M,79,79.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009576,NC,2000-01-05,09:45,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009577,NC,2000-01-05,09:45,,,,Unknown,NC State Highway Patrol,F,43,43.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009578,NC,2000-01-05,09:47,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009579,NC,2000-01-05,09:50,,,,Unknown,NC State Highway Patrol,M,25,25.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009580,NC,2000-01-05,09:50,,,,Unknown,NC State Highway Patrol,M,48,48.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009581,NC,2000-01-05,09:50,,,,Unknown,NC State Highway Patrol,F,47,47.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009582,NC,2000-01-05,09:50,,,,Unknown,NC State Highway Patrol,M,53,53.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009583,NC,2000-01-05,09:55,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009584,NC,2000-01-05,09:55,,,,Unknown,NC State Highway Patrol,M,66,66.0,B N,Black,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009585,NC,2000-01-05,09:58,,,,Unknown,NC State Highway Patrol,M,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009586,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009587,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009588,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,M,35,35.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009589,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,M,76,76.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,No Action,FALSE,,,,N,
NC-2000-009590,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,M,49,49.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009591,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009592,NC,2000-01-05,10:00,,,,Unknown,NC State Highway Patrol,F,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009593,NC,2000-01-05,10:03,,,,Unknown,NC State Highway Patrol,F,65,65.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009594,NC,2000-01-05,10:05,,,,Unknown,NC State Highway Patrol,M,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009595,NC,2000-01-05,10:05,,,,Unknown,NC State Highway Patrol,F,42,42.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009596,NC,2000-01-05,10:05,,,,Unknown,NC State Highway Patrol,F,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009597,NC,2000-01-05,10:05,,,,Unknown,NC State Highway Patrol,F,39,39.0,U N,Other,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009598,NC,2000-01-05,10:05,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009599,NC,2000-01-05,10:05,,,,Unknown,NC State Highway Patrol,M,43,43.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009600,NC,2000-01-05,10:08,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009601,NC,2000-01-05,10:10,,,,Unknown,NC State Highway Patrol,M,61,61.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009602,NC,2000-01-05,10:10,,,,Unknown,NC State Highway Patrol,M,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009603,NC,2000-01-05,10:10,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009604,NC,2000-01-05,10:10,,,,Unknown,NC State Highway Patrol,F,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009605,NC,2000-01-05,10:10,,,,Unknown,NC State Highway Patrol,M,50,50.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009606,NC,2000-01-05,10:11,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009607,NC,2000-01-05,10:12,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009608,NC,2000-01-05,10:12,,,,Unknown,NC State Highway Patrol,F,40,40.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009609,NC,2000-01-05,10:14,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009610,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009611,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009612,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009613,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,47,47.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009614,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,45,45.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009615,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009616,NC,2000-01-05,10:15,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009617,NC,2000-01-05,10:16,,,,Unknown,NC State Highway Patrol,F,44,44.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009618,NC,2000-01-05,10:17,,,,Unknown,NC State Highway Patrol,M,26,26.0,W H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,H,
NC-2000-009619,NC,2000-01-05,10:18,,,,Unknown,NC State Highway Patrol,F,41,41.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009620,NC,2000-01-05,10:20,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009621,NC,2000-01-05,10:20,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009622,NC,2000-01-05,10:23,,,,Unknown,NC State Highway Patrol,F,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009623,NC,2000-01-05,10:24,,,,Unknown,NC State Highway Patrol,M,52,52.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009624,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,F,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009625,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,M,31,31.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009626,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,M,64,64.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009627,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009628,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009629,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,F,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009630,NC,2000-01-05,10:25,,,,Unknown,NC State Highway Patrol,M,49,49.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009631,NC,2000-01-05,10:27,,,,Unknown,NC State Highway Patrol,M,26,26.0,W H,Hispanic,Speed Limit Violation,Speeding,TRUE,Consent,Consent,FALSE,Written Warning,FALSE,"Erratic Suspicious Behaviour,Suspicious Movement",,,H,
NC-2000-009632,NC,2000-01-05,10:28,,,,Unknown,NC State Highway Patrol,M,27,27.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009633,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,51,51.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009634,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009635,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009636,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,51,51.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009637,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,F,50,50.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009638,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009639,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-009640,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,M,18,18.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-009641,NC,2000-01-05,10:30,,,,Unknown,NC State Highway Patrol,F,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009642,NC,2000-01-05,10:35,,,,Unknown,NC State Highway Patrol,M,59,59.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009643,NC,2000-01-05,10:35,,,,Unknown,NC State Highway Patrol,M,46,46.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-009644,NC,2000-01-05,10:35,,,,Unknown,NC State Highway Patrol,M,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
